frame_index,label,video_id,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z,l21_x,l21_y,l21_z,l22_x,l22_y,l22_z,l23_x,l23_y,l23_z,l24_x,l24_y,l24_z,l25_x,l25_y,l25_z,l26_x,l26_y,l26_z,l27_x,l27_y,l27_z,l28_x,l28_y,l28_z,l29_x,l29_y,l29_z,l30_x,l30_y,l30_z,l31_x,l31_y,l31_z,l32_x,l32_y,l32_z
0,catch_cap,a04_s03_e02,0.634810209274292,0.23107972741127014,-0.3896307349205017,0.6414921879768372,0.21995142102241516,-0.37075650691986084,0.6447477340698242,0.220451220870018,-0.37076863646507263,0.6471657156944275,0.2208004891872406,-0.3707692325115204,0.6292216777801514,0.22072523832321167,-0.37292084097862244,0.6247232556343079,0.2215161919593811,-0.3729691207408905,0.6209390759468079,0.22237920761108398,-0.37298110127449036,0.6531455516815186,0.2296278178691864,-0.23957569897174835,0.6153850555419922,0.23326028883457184,-0.2507898211479187,0.6422067880630493,0.24781396985054016,-0.33951419591903687,0.6270256042480469,0.2500801980495453,-0.34283360838890076,0.6892999410629272,0.32856231927871704,-0.1351890116930008,0.5845943093299866,0.329619824886322,-0.16392427682876587,0.70515376329422,0.43635088205337524,-0.07269909232854843,0.5678427815437317,0.4418935179710388,-0.11642126739025116,0.712897002696991,0.535103440284729,-0.1838754415512085,0.5616055130958557,0.5393708944320679,-0.2083422690629959,0.7151092290878296,0.566939115524292,-0.216220423579216,0.5591884851455688,0.5682396292686462,-0.24213925004005432,0.7086866497993469,0.5656949877738953,-0.25802791118621826,0.5667666792869568,0.56608647108078,-0.2819165289402008,0.7056406140327454,0.5579766035079956,-0.202027827501297,0.5693425536155701,0.5581806302070618,-0.22582335770130157,0.666914165019989,0.5345792174339294,0.015879178419709206,0.6043773889541626,0.5359453558921814,-0.01603158377110958,0.6794412136077881,0.6904475688934326,0.03747342526912689,0.5931364893913269,0.6878416538238525,-0.0010876837186515331,0.6922211050987244,0.8306329250335693,0.19418948888778687,0.5811300873756409,0.8222479224205017,0.17890359461307526,0.6830586791038513,0.8498203754425049,0.200120210647583,0.5869970321655273,0.8368240594863892,0.18720629811286926,0.7228878140449524,0.8780867457389832,0.05311376601457596,0.5684763193130493,0.8777204751968384,0.03804994374513626
1,catch_cap,a04_s03_e02,0.6349688768386841,0.23123763501644135,-0.3820327818393707,0.6414451003074646,0.22022385895252228,-0.36338528990745544,0.6447361707687378,0.22067886590957642,-0.36339569091796875,0.64715576171875,0.22100697457790375,-0.3633936643600464,0.6292149424552917,0.22087639570236206,-0.3655523657798767,0.6247209906578064,0.22164864838123322,-0.3656023144721985,0.6209530234336853,0.2224733829498291,-0.36562058329582214,0.6529014706611633,0.22963213920593262,-0.23293998837471008,0.6153848171234131,0.2332540601491928,-0.2440175563097,0.6423100829124451,0.24793724715709686,-0.3321451246738434,0.6273988485336304,0.2501741051673889,-0.33539798855781555,0.6895607709884644,0.3280857503414154,-0.12907041609287262,0.5846098065376282,0.32910269498825073,-0.16014638543128967,0.7054088711738586,0.43575599789619446,-0.06651543080806732,0.5678043365478516,0.4412478506565094,-0.11247535049915314,0.71296226978302,0.5351030826568604,-0.17683081328868866,0.5616084337234497,0.5382623672485352,-0.20098304748535156,0.7154296636581421,0.5668716430664062,-0.20904216170310974,0.5591886639595032,0.5676613450050354,-0.2340240776538849,0.7087672352790833,0.5655066967010498,-0.25024256110191345,0.5667824149131775,0.5658071637153625,-0.27466338872909546,0.7056334614753723,0.5576795935630798,-0.1949799507856369,0.5694024562835693,0.5578807592391968,-0.21886424720287323,0.6669307351112366,0.5344910025596619,0.016152994707226753,0.6044114828109741,0.5358263850212097,-0.016304655000567436,0.6797624826431274,0.6900646090507507,0.030946576967835426,0.5930542945861816,0.687572717666626,-0.004227028228342533,0.6921412348747253,0.8306227922439575,0.1821916252374649,0.5811117887496948,0.8219841718673706,0.17546707391738892,0.68299800157547,0.8497593402862549,0.18752482533454895,0.5864778161048889,0.8363115191459656,0.183748260140419,0.7229162454605103,0.8781130313873291,0.0398702472448349,0.5697857737541199,0.8765944242477417,0.03517218679189682
2,catch_cap,a04_s03_e02,0.6351262927055359,0.23138049244880676,-0.38218867778778076,0.6414221525192261,0.22042368352413177,-0.36382314562797546,0.6447291970252991,0.2208336442708969,-0.3638274371623993,0.6471472978591919,0.22114549577236176,-0.3638218343257904,0.6292155981063843,0.22101086378097534,-0.36591213941574097,0.6247228384017944,0.2217736840248108,-0.36596745252609253,0.6209807395935059,0.22256594896316528,-0.3659898638725281,0.6526839733123779,0.2296341210603714,-0.23392459750175476,0.6153863668441772,0.23325392603874207,-0.24463221430778503,0.6424068808555603,0.24807268381118774,-0.3324974477291107,0.627690315246582,0.2502855956554413,-0.3356201648712158,0.6897017955780029,0.3278198838233948,-0.12927773594856262,0.5846116542816162,0.328878790140152,-0.16222700476646423,0.7057448625564575,0.435622900724411,-0.06694862991571426,0.5678009390830994,0.44111984968185425,-0.11406195163726807,0.7131532430648804,0.5351546406745911,-0.17760464549064636,0.5616138577461243,0.5380552411079407,-0.2017705738544464,0.7157449126243591,0.5668601393699646,-0.2098483294248581,0.5591872334480286,0.5675151944160461,-0.23499929904937744,0.7088415622711182,0.5654394626617432,-0.2511795163154602,0.5668002963066101,0.5657703280448914,-0.2754271924495697,0.7056328654289246,0.5575739145278931,-0.19575239717960358,0.5694719552993774,0.557857096195221,-0.2195531129837036,0.6669297218322754,0.5344311594963074,0.01664765551686287,0.6044226884841919,0.5356941223144531,-0.016803927719593048,0.6800580024719238,0.6900622844696045,0.03126230835914612,0.593017578125,0.6874545216560364,-0.0051664384081959724,0.6921020746231079,0.8306150436401367,0.18369269371032715,0.5810511708259583,0.8219267725944519,0.17502683401107788,0.6829836368560791,0.8496732115745544,0.18918471038341522,0.5861008763313293,0.8361542820930481,0.1833835393190384,0.722949743270874,0.8781156539916992,0.041759319603443146,0.5702489614486694,0.8763602375984192,0.03491852059960365
3,catch_cap,a04_s03_e02,0.6352785229682922,0.23151487112045288,-0.3896946609020233,0.6414172649383545,0.2205701619386673,-0.3711516261100769,0.6447286009788513,0.2209489643573761,-0.37115147709846497,0.6471463441848755,0.2212514579296112,-0.37114548683166504,0.6292185187339783,0.22110193967819214,-0.3735291659832001,0.6247245073318481,0.22185783088207245,-0.37358802556991577,0.6209983229637146,0.2226317822933197,-0.3736080229282379,0.6525710821151733,0.22963447868824005,-0.23900429904460907,0.6153863668441772,0.2332446426153183,-0.2512856125831604,0.6425050497055054,0.2481922060251236,-0.3390253484249115,0.627912163734436,0.2503887414932251,-0.3426104187965393,0.6897875070571899,0.32756292819976807,-0.1304326057434082,0.5846110582351685,0.3285459578037262,-0.16762559115886688,0.7060775756835938,0.4354626536369324,-0.06741098314523697,0.5677691102027893,0.44081801176071167,-0.11983926594257355,0.7134384512901306,0.535155713558197,-0.1781095564365387,0.5616182088851929,0.5378854870796204,-0.20661433041095734,0.7160879969596863,0.5668274164199829,-0.2103629857301712,0.5591869354248047,0.5673746466636658,-0.2400718629360199,0.7089863419532776,0.565334677696228,-0.25174176692962646,0.5668143033981323,0.5657284259796143,-0.28023651242256165,0.7056587934494019,0.5574317574501038,-0.19623534381389618,0.5695167779922485,0.5578248500823975,-0.2242516726255417,0.6670087575912476,0.5343868732452393,0.01780972257256508,0.6045054197311401,0.5356225967407227,-0.017969343811273575,0.680169403553009,0.6900549530982971,0.031355999410152435,0.5930062532424927,0.6874669194221497,-0.00565932085737586,0.6919440031051636,0.8305919766426086,0.18738654255867004,0.5810191631317139,0.821868360042572,0.17590267956256866,0.6828535795211792,0.8496236205101013,0.19335906207561493,0.585847020149231,0.8360546827316284,0.1846180558204651,0.722991943359375,0.878116250038147,0.04613889008760452,0.5705605745315552,0.8762485980987549,0.03585115075111389
4,catch_cap,a04_s03_e02,0.6353378891944885,0.23170337080955505,-0.3936504125595093,0.641410231590271,0.2207370549440384,-0.3752749562263489,0.6447280049324036,0.22110117971897125,-0.3752736747264862,0.6471453905105591,0.22139126062393188,-0.3752688467502594,0.629214882850647,0.22121259570121765,-0.3777042627334595,0.624721109867096,0.22195297479629517,-0.37776440382003784,0.6209993362426758,0.22271230816841125,-0.37778419256210327,0.6525064706802368,0.22965621948242188,-0.24315178394317627,0.6153843998908997,0.23324598371982574,-0.2558937072753906,0.6425522565841675,0.2483874261379242,-0.3428765535354614,0.6280032396316528,0.2505705952644348,-0.34659698605537415,0.6898351907730103,0.3273727297782898,-0.13338273763656616,0.5846108794212341,0.3283397853374481,-0.1701337844133377,0.7062849402427673,0.4352564811706543,-0.06791187822818756,0.5677275061607361,0.4406636357307434,-0.1213875561952591,0.7138188481330872,0.5351942181587219,-0.17845518887043,0.5615700483322144,0.5377222299575806,-0.20785053074359894,0.7164185643196106,0.5668320059776306,-0.21062640845775604,0.5591000318527222,0.5672095417976379,-0.24106936156749725,0.70915687084198,0.5653301477432251,-0.2521193325519562,0.5667883157730103,0.5656724572181702,-0.28131407499313354,0.705725371837616,0.5574105381965637,-0.19659987092018127,0.5695122480392456,0.5577775239944458,-0.2254926711320877,0.6672592759132385,0.5342234969139099,0.018079012632369995,0.6046267747879028,0.5355038046836853,-0.018238039687275887,0.6802442073822021,0.6900387406349182,0.031771715730428696,0.5930045247077942,0.6874942183494568,-0.006121630780398846,0.6917870044708252,0.8305609822273254,0.1875278651714325,0.5809539556503296,0.8218675255775452,0.17572858929634094,0.6827788949012756,0.8495592474937439,0.19346144795417786,0.5856773257255554,0.8360211849212646,0.18441012501716614,0.7230426073074341,0.8781156539916992,0.04643998667597771,0.5706580877304077,0.8762362003326416,0.03561990708112717
5,catch_cap,a04_s03_e02,0.6353930234909058,0.23195940256118774,-0.39455312490463257,0.6414039134979248,0.22088463604450226,-0.37603357434272766,0.6447259187698364,0.22123125195503235,-0.3760334849357605,0.6471427083015442,0.22150982916355133,-0.37602904438972473,0.6292148232460022,0.22132888436317444,-0.3785397708415985,0.624721348285675,0.2220558524131775,-0.378598153591156,0.6210050582885742,0.22279849648475647,-0.3786145746707916,0.6524275541305542,0.22967037558555603,-0.24347266554832458,0.6153845191001892,0.2332625836133957,-0.25649601221084595,0.6425897479057312,0.2486404925584793,-0.34360548853874207,0.6280882358551025,0.2508731782436371,-0.34742727875709534,0.6898496747016907,0.32718878984451294,-0.1337369680404663,0.5846127271652222,0.3281499147415161,-0.1700575053691864,0.7065533399581909,0.4350050091743469,-0.06818398833274841,0.5677298307418823,0.4405135214328766,-0.12103742361068726,0.714279055595398,0.535167932510376,-0.17860063910484314,0.5614505410194397,0.5375280976295471,-0.20791146159172058,0.7168725728988647,0.5667763352394104,-0.21065989136695862,0.5590015649795532,0.5669911503791809,-0.24116496741771698,0.7094262838363647,0.5652584433555603,-0.25235694646835327,0.5666936039924622,0.5655708312988281,-0.2818540930747986,0.7058948278427124,0.5573062896728516,-0.19667208194732666,0.5694319605827332,0.5576751232147217,-0.22569167613983154,0.6674439311027527,0.5341206789016724,0.018201055005192757,0.6047412157058716,0.5353503823280334,-0.018360121175646782,0.6803602576255798,0.689932644367218,0.031870290637016296,0.5930080413818359,0.6874065399169922,-0.006091107614338398,0.6917638778686523,0.8305060267448425,0.18798373639583588,0.580894947052002,0.8217287659645081,0.1771816909313202,0.6827600598335266,0.8494932055473328,0.19395457208156586,0.5855150818824768,0.8359541296958923,0.18604834377765656,0.7230364680290222,0.878118634223938,0.04680480808019638,0.570781409740448,0.8761125802993774,0.03728439658880234
6,catch_cap,a04_s03_e02,0.635403037071228,0.2320394217967987,-0.39134255051612854,0.6413758993148804,0.22096648812294006,-0.372732013463974,0.6447166800498962,0.22130821645259857,-0.3727344870567322,0.6471338272094727,0.22158360481262207,-0.3727312684059143,0.6292065382003784,0.22139765322208405,-0.3751313090324402,0.6247190833091736,0.2221149355173111,-0.3751872479915619,0.6210062503814697,0.2228502780199051,-0.3752017617225647,0.6523729562759399,0.22968332469463348,-0.24070167541503906,0.6153844594955444,0.23327936232089996,-0.2531779110431671,0.6425963640213013,0.24873442947864532,-0.34068819880485535,0.6281200647354126,0.25098294019699097,-0.34434860944747925,0.6898464560508728,0.3270263075828552,-0.1329277753829956,0.5846090912818909,0.32809874415397644,-0.16703377664089203,0.706673800945282,0.43467965722084045,-0.06804308295249939,0.5677379369735718,0.44050994515419006,-0.1167224645614624,0.7146775722503662,0.535057008266449,-0.17865020036697388,0.5613173246383667,0.5374580025672913,-0.20426300168037415,0.717266857624054,0.5664920806884766,-0.21080660820007324,0.5588994026184082,0.5668489336967468,-0.23748347163200378,0.7098194360733032,0.5650585889816284,-0.2525629997253418,0.5665509700775146,0.565490186214447,-0.2790323793888092,0.7062406539916992,0.5571568608283997,-0.19681400060653687,0.5692945718765259,0.557598352432251,-0.22253112494945526,0.667509138584137,0.533899188041687,0.018190540373325348,0.6047872304916382,0.5351848006248474,-0.01834968477487564,0.6804121732711792,0.6898142099380493,0.031407516449689865,0.5930196642875671,0.6873480677604675,-0.006315844599157572,0.691763699054718,0.8304917216300964,0.1859145313501358,0.5808523893356323,0.8217083811759949,0.1762768030166626,0.6827579736709595,0.8494676947593689,0.1916118562221527,0.5853544473648071,0.8359168171882629,0.18491093814373016,0.7230318784713745,0.8781184554100037,0.04396510496735573,0.5708907842636108,0.8760906457901001,0.0358850434422493
7,catch_cap,a04_s03_e02,0.6356569528579712,0.23226116597652435,-0.38618341088294983,0.6414045095443726,0.2211264818906784,-0.3671813905239105,0.6447241306304932,0.221448615193367,-0.36719101667404175,0.6471366286277771,0.221708282828331,-0.3671947121620178,0.6292791366577148,0.2215157449245453,-0.37000077962875366,0.6247674226760864,0.22224096953868866,-0.3700534701347351,0.6210654973983765,0.2229476124048233,-0.370071142911911,0.6522725820541382,0.22976870834827423,-0.23401737213134766,0.6153848767280579,0.23333214223384857,-0.24837851524353027,0.6427058577537537,0.24903684854507446,-0.33511608839035034,0.6282827258110046,0.25129440426826477,-0.3393062651157379,0.6897263526916504,0.32702115178108215,-0.12621363997459412,0.5846092104911804,0.32801568508148193,-0.1630861759185791,0.7067078948020935,0.43405336141586304,-0.06311092525720596,0.5677708983421326,0.4405166506767273,-0.11448498070240021,0.7150436639785767,0.5320907831192017,-0.17673200368881226,0.5612789988517761,0.5374499559402466,-0.20323166251182556,0.717766523361206,0.5640344619750977,-0.20939454436302185,0.5588032007217407,0.5667880773544312,-0.23691579699516296,0.7105584740638733,0.5625956654548645,-0.25172847509384155,0.5664029121398926,0.5654545426368713,-0.2783978581428528,0.7070521712303162,0.5546732544898987,-0.19541414082050323,0.5691609382629395,0.5575694441795349,-0.22153976559638977,0.667529284954071,0.5336953997612,0.018468530848622322,0.6048444509506226,0.5349171161651611,-0.018619854003190994,0.6805031299591064,0.6895644664764404,0.0316229946911335,0.5930179953575134,0.6871811747550964,-0.0070379385724663734,0.6917658448219299,0.830483615398407,0.1859012097120285,0.5808500647544861,0.8216516375541687,0.17399659752845764,0.6827605962753296,0.8493970036506653,0.19149667024612427,0.5853396654129028,0.8358412384986877,0.18230274319648743,0.7230294942855835,0.8781141638755798,0.04361367225646973,0.5709733366966248,0.8760907649993896,0.032257068902254105
8,catch_cap,a04_s03_e02,0.6358758211135864,0.23289132118225098,-0.3719693720340729,0.6414461731910706,0.2214474380016327,-0.35289424657821655,0.6447321176528931,0.2217610627412796,-0.3529107868671417,0.6471430063247681,0.22199591994285583,-0.35291972756385803,0.629349946975708,0.2217557579278946,-0.3561384975910187,0.6248165369033813,0.22248373925685883,-0.35618165135383606,0.6211243867874146,0.22313570976257324,-0.35619670152664185,0.6522110104560852,0.23008966445922852,-0.22141246497631073,0.6153853535652161,0.2334766834974289,-0.2374260127544403,0.6428040266036987,0.24988475441932678,-0.32159262895584106,0.6283799409866333,0.25193899869918823,-0.32627540826797485,0.6893779039382935,0.3269953727722168,-0.11681781709194183,0.5845741629600525,0.32804685831069946,-0.1550661027431488,0.7066143155097961,0.43239039182662964,-0.054701946675777435,0.567771852016449,0.44052135944366455,-0.10833679139614105,0.7151385545730591,0.5289064049720764,-0.1673092097043991,0.5610650777816772,0.5374393463134766,-0.19514325261116028,0.7180314064025879,0.5607849955558777,-0.19936634600162506,0.5585780739784241,0.5667328238487244,-0.22865056991577148,0.711169421672821,0.5591667890548706,-0.2418363392353058,0.5660577416419983,0.5654075145721436,-0.26967161893844604,0.7077311873435974,0.5519171357154846,-0.18624438345432281,0.5687566995620728,0.5575178265571594,-0.21335867047309875,0.6675319671630859,0.5336217284202576,0.018498007208108902,0.6048718094825745,0.5348253846168518,-0.018644442781805992,0.6805590391159058,0.6893835067749023,0.03233509510755539,0.5930874943733215,0.6871179342269897,-0.007141509093344212,0.6917704343795776,0.8304190039634705,0.18088212609291077,0.5808395147323608,0.8216002583503723,0.1684955507516861,0.6827505826950073,0.849242091178894,0.18556281924247742,0.5851557850837708,0.8358153104782104,0.17608968913555145,0.7230891585350037,0.8781044483184814,0.038024552166461945,0.5711511373519897,0.8759142160415649,0.027024298906326294
9,catch_cap,a04_s03_e02,0.6365278363227844,0.23434872925281525,-0.371271550655365,0.6416889429092407,0.22203169763088226,-0.3522884249687195,0.6448072195053101,0.22234229743480682,-0.35230591893196106,0.6472280025482178,0.22254490852355957,-0.35231608152389526,0.6296321153640747,0.22220821678638458,-0.35594311356544495,0.6250037550926208,0.22293932735919952,-0.3559831976890564,0.6213127374649048,0.2235119640827179,-0.3559994399547577,0.6521016359329224,0.23067015409469604,-0.21994474530220032,0.6153908967971802,0.23371051251888275,-0.23755817115306854,0.6430702209472656,0.2513474225997925,-0.32037729024887085,0.6286805272102356,0.25311750173568726,-0.32554230093955994,0.6888660192489624,0.32693544030189514,-0.11475179344415665,0.5844831466674805,0.32809847593307495,-0.15396980941295624,0.7064259052276611,0.43006807565689087,-0.05266234278678894,0.5677749514579773,0.4405730664730072,-0.10634008795022964,0.7160637378692627,0.5242158770561218,-0.16793397068977356,0.5608436465263367,0.5373709797859192,-0.19238689541816711,0.7190632820129395,0.5568258166313171,-0.2004391849040985,0.5584219694137573,0.5666077136993408,-0.22567987442016602,0.7130053639411926,0.5552121996879578,-0.24291057884693146,0.565723180770874,0.565354585647583,-0.2673230469226837,0.7099109888076782,0.5483011603355408,-0.18700018525123596,0.5683284997940063,0.5574444532394409,-0.21078824996948242,0.6673728227615356,0.5336078405380249,0.018492335453629494,0.6048963665962219,0.5347673296928406,-0.018637575209140778,0.680565357208252,0.6892594695091248,0.030834337696433067,0.5930901765823364,0.6868427395820618,-0.007840825244784355,0.691856324672699,0.8303847908973694,0.17868980765342712,0.5808192491531372,0.8212932348251343,0.16920249164104462,0.6827487945556641,0.8490926027297974,0.18359845876693726,0.5850312113761902,0.8355408906936646,0.17703965306282043,0.723103404045105,0.878104567527771,0.03509259968996048,0.5713490843772888,0.8756515979766846,0.027828669175505638
