frame_index,label,video_id,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z,l21_x,l21_y,l21_z,l22_x,l22_y,l22_z,l23_x,l23_y,l23_z,l24_x,l24_y,l24_z,l25_x,l25_y,l25_z,l26_x,l26_y,l26_z,l27_x,l27_y,l27_z,l28_x,l28_y,l28_z,l29_x,l29_y,l29_z,l30_x,l30_y,l30_z,l31_x,l31_y,l31_z,l32_x,l32_y,l32_z
0,draw_tick,a07_s08_e03,0.4896100163459778,0.2741980254650116,-0.3692927956581116,0.4956473708152771,0.260770320892334,-0.3574223816394806,0.49972090125083923,0.2607724368572235,-0.3574322760105133,0.5028349757194519,0.2608446478843689,-0.35743477940559387,0.48440495133399963,0.26078879833221436,-0.3553818166255951,0.48120608925819397,0.26081812381744385,-0.3554149866104126,0.4778178334236145,0.26100003719329834,-0.35545504093170166,0.5082497596740723,0.2653178572654724,-0.2451615035533905,0.4755305349826813,0.26512789726257324,-0.23537608981132507,0.49734121561050415,0.2878568768501282,-0.3240693509578705,0.48388275504112244,0.2883469760417938,-0.3213755786418915,0.5400753021240234,0.34622418880462646,-0.14408139884471893,0.44880539178848267,0.34505051374435425,-0.13351979851722717,0.5519635677337646,0.44772598147392273,-0.09274617582559586,0.4312743544578552,0.44508156180381775,-0.06907758116722107,0.5601504445075989,0.5310772061347961,-0.21471533179283142,0.4194027781486511,0.5313856601715088,-0.1615207940340042,0.561582088470459,0.560962438583374,-0.24724361300468445,0.41209912300109863,0.5571515560150146,-0.18969886004924774,0.5560141801834106,0.5590483546257019,-0.28736427426338196,0.41726940870285034,0.5567687153816223,-0.23097510635852814,0.5534636974334717,0.5528603792190552,-0.2321125566959381,0.421118825674057,0.5501587390899658,-0.17926469445228577,0.5133662819862366,0.5353118777275085,0.003425037022680044,0.4618416726589203,0.5335469841957092,-0.003545749466866255,0.5187402963638306,0.6864418387413025,-0.023670727387070656,0.46009722352027893,0.685563862323761,-0.019036293029785156,0.5194565057754517,0.8092013597488403,0.17916595935821533,0.4600970149040222,0.8098666667938232,0.1801571100950241,0.5081230998039246,0.8219495415687561,0.19080038368701935,0.46748751401901245,0.8202223181724548,0.1917203813791275,0.531781017780304,0.8619933724403381,0.05033252760767937,0.4501381516456604,0.8610063791275024,0.05290656536817551
1,draw_tick,a07_s08_e03,0.4897536337375641,0.27426061034202576,-0.36853358149528503,0.49571043252944946,0.2608373463153839,-0.3565328121185303,0.4997435212135315,0.26079314947128296,-0.35653987526893616,0.5029007196426392,0.2608480751514435,-0.35653895139694214,0.48451074957847595,0.2611939013004303,-0.3547678589820862,0.48127761483192444,0.26132702827453613,-0.35480350255966187,0.4779082238674164,0.2615306079387665,-0.35484468936920166,0.5082159042358398,0.2653198838233948,-0.24442657828330994,0.47553449869155884,0.2659749388694763,-0.2353886365890503,0.49752992391586304,0.2878539264202118,-0.3233664035797119,0.4839285910129547,0.2883721888065338,-0.3210301995277405,0.540224552154541,0.3461982011795044,-0.1439598649740219,0.44885092973709106,0.3446865379810333,-0.1335849016904831,0.5520815849304199,0.447655588388443,-0.0889076516032219,0.4311393201351166,0.4451107382774353,-0.06980008631944656,0.5602589845657349,0.5306749939918518,-0.20215117931365967,0.41939806938171387,0.5319834351539612,-0.1613120287656784,0.5618657469749451,0.5605342388153076,-0.2324008196592331,0.4122406542301178,0.5575181841850281,-0.18961556255817413,0.5562938451766968,0.5583406090736389,-0.2725590765476227,0.41732364892959595,0.557246744632721,-0.22917404770851135,0.553650975227356,0.5520668029785156,-0.21960468590259552,0.4211187958717346,0.550532877445221,-0.17847642302513123,0.5134004354476929,0.5352879166603088,0.0029767572414129972,0.4616619944572449,0.5335073471069336,-0.0030993944965302944,0.5187197923660278,0.6856595277786255,-0.019030386582016945,0.46004876494407654,0.6855783462524414,-0.014162151142954826,0.5194115042686462,0.8094750046730042,0.17596839368343353,0.460104763507843,0.8108359575271606,0.17135635018348694,0.5088039636611938,0.8223667740821838,0.18672233819961548,0.46707797050476074,0.8223507404327393,0.1808851808309555,0.5317270755767822,0.8622096180915833,0.04681241884827614,0.45001083612442017,0.8616527318954468,0.03950577974319458
2,draw_tick,a07_s08_e03,0.48998159170150757,0.27443021535873413,-0.36221203207969666,0.4958483576774597,0.2609775960445404,-0.3499504029750824,0.4998229146003723,0.2608594000339508,-0.34995415806770325,0.5030139684677124,0.26087486743927,-0.3499509394168854,0.48467737436294556,0.26166170835494995,-0.3487964868545532,0.48138564825057983,0.2618328928947449,-0.3488326668739319,0.4780234694480896,0.26202595233917236,-0.3488726019859314,0.5082125663757324,0.265327125787735,-0.2370034158229828,0.47554025053977966,0.2666154205799103,-0.23121090233325958,0.49779003858566284,0.28786689043045044,-0.3166482448577881,0.48402389883995056,0.28846701979637146,-0.31519371271133423,0.5404028296470642,0.34619051218032837,-0.13699257373809814,0.44890379905700684,0.34417030215263367,-0.13068655133247375,0.5521034002304077,0.44760048389434814,-0.0756826251745224,0.4311280846595764,0.445108562707901,-0.06880680471658707,0.5603439211845398,0.5303319692611694,-0.18354956805706024,0.4194958806037903,0.532122015953064,-0.15985499322414398,0.5620591640472412,0.5602447986602783,-0.2130311280488968,0.412815660238266,0.5576516389846802,-0.1888372153043747,0.5565183758735657,0.5578969717025757,-0.25329670310020447,0.41769012808799744,0.5574191808700562,-0.22707894444465637,0.5538297891616821,0.5515488386154175,-0.2011827677488327,0.4212767481803894,0.5506628751754761,-0.17656365036964417,0.5134768486022949,0.5352239012718201,0.0027688047848641872,0.46160754561424255,0.5334359407424927,-0.0028897805605083704,0.5187084674835205,0.6849386096000671,-0.018682025372982025,0.46000903844833374,0.6855713129043579,-0.014045581221580505,0.5193727612495422,0.8095887303352356,0.1714167594909668,0.4601055681705475,0.8114258050918579,0.16464528441429138,0.5092014670372009,0.8225275874137878,0.1817341148853302,0.4667326807975769,0.8235505223274231,0.1736181676387787,0.5316528081893921,0.862357497215271,0.041567303240299225,0.449862539768219,0.8620985150337219,0.0314103402197361
3,draw_tick,a07_s08_e03,0.49027547240257263,0.27458107471466064,-0.3509591519832611,0.49608778953552246,0.2611216902732849,-0.3384978175163269,0.5000030398368835,0.2609403431415558,-0.3385005593299866,0.5032050609588623,0.2609192132949829,-0.3384936451911926,0.484910249710083,0.2620144486427307,-0.3375358581542969,0.4815564751625061,0.2621975839138031,-0.33757027983665466,0.4781906008720398,0.2623673975467682,-0.3376070559024811,0.508233904838562,0.26535657048225403,-0.22582855820655823,0.475555419921875,0.2670108377933502,-0.22126059234142303,0.49810004234313965,0.2878989279270172,-0.30555230379104614,0.4841800332069397,0.2885422110557556,-0.30439263582229614,0.5405794382095337,0.3461681604385376,-0.12816911935806274,0.4489815831184387,0.34365761280059814,-0.12245850265026093,0.5521343946456909,0.4475753903388977,-0.06809673458337784,0.4311291575431824,0.4450741708278656,-0.06212727352976799,0.5604088306427002,0.5302236676216125,-0.1772582232952118,0.41963377594947815,0.5321229696273804,-0.15277135372161865,0.5621911287307739,0.5601792931556702,-0.2072402536869049,0.4133067727088928,0.5576732754707336,-0.18235310912132263,0.5566427707672119,0.557786762714386,-0.24694235622882843,0.4182559847831726,0.5574939250946045,-0.2194143533706665,0.5539198517799377,0.5513791441917419,-0.19471362233161926,0.421701580286026,0.5506874322891235,-0.16909311711788177,0.5135693550109863,0.5351749062538147,0.0024603905621916056,0.4615679681301117,0.533385694026947,-0.0025799041613936424,0.5186916589736938,0.6847606301307678,-0.018124284222722054,0.4600105881690979,0.685685932636261,-0.013722400180995464,0.5193532705307007,0.809686541557312,0.17166991531848907,0.46016591787338257,0.8117362260818481,0.16524608433246613,0.5094940066337585,0.8225829005241394,0.18218585848808289,0.4666367173194885,0.8239830136299133,0.17458899319171906,0.5316147804260254,0.8624507784843445,0.04244835674762726,0.44983944296836853,0.862317681312561,0.033453766256570816
4,draw_tick,a07_s08_e03,0.49072718620300293,0.27465158700942993,-0.35428765416145325,0.496479332447052,0.26118290424346924,-0.3421453535556793,0.5003223419189453,0.2609698176383972,-0.34215086698532104,0.5034787654876709,0.26093289256095886,-0.34214770793914795,0.4852682054042816,0.2621934711933136,-0.3405490517616272,0.4818405508995056,0.26240313053131104,-0.34058135747909546,0.4784499704837799,0.26256242394447327,-0.34061920642852783,0.5082975625991821,0.26536357402801514,-0.22974734008312225,0.4755949378013611,0.2672497034072876,-0.22177989780902863,0.49851807951927185,0.28790387511253357,-0.30912166833877563,0.4844241738319397,0.28857049345970154,-0.3070836067199707,0.5407015085220337,0.34615954756736755,-0.13084979355335236,0.4490242898464203,0.34352371096611023,-0.1237873062491417,0.5521671772003174,0.4475737512111664,-0.07197395712137222,0.43108707666397095,0.4451715648174286,-0.06671004742383957,0.5604416131973267,0.530211329460144,-0.1837482899427414,0.4197603166103363,0.5328283309936523,-0.15650729835033417,0.5622426271438599,0.5601596236228943,-0.21408888697624207,0.41392987966537476,0.55818772315979,-0.18649044632911682,0.5566905736923218,0.5577309727668762,-0.2539237439632416,0.4188915193080902,0.5580710172653198,-0.22174537181854248,0.5539582967758179,0.5512925386428833,-0.2012338936328888,0.4221542775630951,0.5512206554412842,-0.17200492322444916,0.5136180520057678,0.5351323485374451,0.0024624220095574856,0.4615109860897064,0.5333613157272339,-0.002581958193331957,0.5186910629272461,0.6846513152122498,-0.01650262251496315,0.4600134491920471,0.6857466101646423,-0.01333126612007618,0.5193415284156799,0.8097717761993408,0.17213867604732513,0.46020403504371643,0.8119922280311584,0.16672970354557037,0.5097382068634033,0.8226562142372131,0.18244211375713348,0.4665602743625641,0.8243501782417297,0.17636442184448242,0.5315920114517212,0.8626729846000671,0.043403323739767075,0.44976869225502014,0.8625754117965698,0.03506479412317276
5,draw_tick,a07_s08_e03,0.49103212356567383,0.27483612298965454,-0.3530268967151642,0.4967533051967621,0.2613396942615509,-0.34047573804855347,0.5005511045455933,0.26107269525527954,-0.34048017859458923,0.5036821961402893,0.26099956035614014,-0.34047579765319824,0.4855240285396576,0.2624715268611908,-0.33957532048225403,0.48206013441085815,0.2626632750034332,-0.3396097421646118,0.47865810990333557,0.26278403401374817,-0.3396458625793457,0.5083571672439575,0.26539215445518494,-0.22636055946350098,0.4756365418434143,0.26746290922164917,-0.22198888659477234,0.49880146980285645,0.28797242045402527,-0.3071112036705017,0.4846210479736328,0.288668692111969,-0.3060327172279358,0.5408341288566589,0.34615814685821533,-0.1265726387500763,0.4490678310394287,0.3432466387748718,-0.12351609766483307,0.5521988868713379,0.4475177526473999,-0.06716544926166534,0.4309638440608978,0.44518163800239563,-0.066461943089962,0.5604709982872009,0.5300084352493286,-0.17953240871429443,0.42007192969322205,0.5329555869102478,-0.1567014753818512,0.562280535697937,0.5600671172142029,-0.21020296216011047,0.4148133397102356,0.5582881569862366,-0.18659129738807678,0.5567476153373718,0.557592511177063,-0.24975433945655823,0.4199882447719574,0.558174192905426,-0.2225409746170044,0.5540151596069336,0.5511220097541809,-0.19703945517539978,0.4231136441230774,0.5512745976448059,-0.17243385314941406,0.5136272311210632,0.5350771546363831,0.002467588521540165,0.4614156186580658,0.5333241820335388,-0.0025868474040180445,0.5186801552772522,0.6845779418945312,-0.01680268719792366,0.4600135385990143,0.6857890486717224,-0.013539853505790234,0.5192747116088867,0.8098722696304321,0.1725936233997345,0.4602062702178955,0.8121036887168884,0.16714893281459808,0.5097635984420776,0.8227819204330444,0.18308237195014954,0.46645474433898926,0.8245584964752197,0.17688634991645813,0.5314807295799255,0.8628092408180237,0.04383420571684837,0.4497377276420593,0.8626245856285095,0.035073067992925644
6,draw_tick,a07_s08_e03,0.4912000596523285,0.2749815285205841,-0.3547256588935852,0.49694591760635376,0.2614791989326477,-0.34232327342033386,0.5007377862930298,0.26116886734962463,-0.3423289954662323,0.5038730502128601,0.26106682419776917,-0.3423256278038025,0.4856662154197693,0.2627032399177551,-0.3411553204059601,0.48218536376953125,0.2628781497478485,-0.34119048714637756,0.4787750244140625,0.26297664642333984,-0.3412286341190338,0.5084621906280518,0.26543813943862915,-0.2287140190601349,0.4756748676300049,0.2676778733730316,-0.22304598987102509,0.4990098476409912,0.28803572058677673,-0.30903738737106323,0.4847300052642822,0.2887716293334961,-0.3076050877571106,0.5409262180328369,0.3461377024650574,-0.12870077788829803,0.44916850328445435,0.34315237402915955,-0.12392377853393555,0.5522518754005432,0.4474741816520691,-0.06954803317785263,0.43097394704818726,0.44518041610717773,-0.06752108037471771,0.5605557560920715,0.5300019383430481,-0.18120282888412476,0.42074641585350037,0.5332785248756409,-0.15722133219242096,0.5623332858085632,0.5600616931915283,-0.2119782418012619,0.4164535105228424,0.5584497451782227,-0.18735015392303467,0.5567854046821594,0.5575706958770752,-0.2516423761844635,0.4213172495365143,0.5583416223526001,-0.2229067087173462,0.554067850112915,0.551083505153656,-0.19863159954547882,0.4242076873779297,0.5514403581619263,-0.17247964441776276,0.5136632323265076,0.5350559949874878,0.0024990029633045197,0.46135884523391724,0.5333189368247986,-0.002617421094328165,0.5186784267425537,0.6845855712890625,-0.016087252646684647,0.46003589034080505,0.6859484314918518,-0.01335590798407793,0.5192410349845886,0.8099090456962585,0.17469802498817444,0.46024268865585327,0.8122387528419495,0.167639821767807,0.5098270177841187,0.8227916359901428,0.18543705344200134,0.46638765931129456,0.8246340155601501,0.17757318913936615,0.5314688682556152,0.862912118434906,0.046483829617500305,0.44973668456077576,0.8627350330352783,0.036247771233320236
7,draw_tick,a07_s08_e03,0.49126163125038147,0.2750387489795685,-0.358926922082901,0.4970386028289795,0.26154792308807373,-0.3463650047779083,0.5008233785629272,0.2612181305885315,-0.34636303782463074,0.5039778351783752,0.26110029220581055,-0.3463563323020935,0.4857458174228668,0.26280564069747925,-0.3457375466823578,0.48226529359817505,0.2629754841327667,-0.3457733690738678,0.478851854801178,0.2630646228790283,-0.3458096385002136,0.5085096955299377,0.2654583752155304,-0.23171380162239075,0.4757179319858551,0.2677653133869171,-0.22904768586158752,0.4990963041782379,0.28805944323539734,-0.3127910792827606,0.48476988077163696,0.2887963354587555,-0.31217339634895325,0.5409506559371948,0.3461360037326813,-0.12912312150001526,0.4491710066795349,0.34307724237442017,-0.13108864426612854,0.552294135093689,0.44744008779525757,-0.07141049206256866,0.43091917037963867,0.4452935755252838,-0.07696898281574249,0.560724675655365,0.5299582481384277,-0.18423402309417725,0.4222899377346039,0.5343064069747925,-0.1642853021621704,0.5624457597732544,0.5600433945655823,-0.21509864926338196,0.4188196063041687,0.5591011047363281,-0.19392897188663483,0.556886613368988,0.5575402975082397,-0.2547074854373932,0.4234633445739746,0.5588968396186829,-0.22814786434173584,0.5541743636131287,0.5510467886924744,-0.2016313076019287,0.4260900020599365,0.5520280599594116,-0.17885157465934753,0.513696014881134,0.5350480675697327,0.002781749702990055,0.46133869886398315,0.5333441495895386,-0.002902788110077381,0.518683910369873,0.6846024394035339,-0.015409164130687714,0.46013015508651733,0.6860619187355042,-0.013273505493998528,0.5192145109176636,0.8099989295005798,0.1754455715417862,0.46027833223342896,0.8122729063034058,0.16809315979480743,0.5098397135734558,0.8228931427001953,0.18623556196689606,0.4663613438606262,0.8246385455131531,0.17810800671577454,0.5314668416976929,0.8630754947662354,0.047591980546712875,0.44974222779273987,0.8628093004226685,0.03696688637137413
8,draw_tick,a07_s08_e03,0.4913465082645416,0.2751034200191498,-0.35757288336753845,0.49714183807373047,0.26162630319595337,-0.3447415828704834,0.5009143352508545,0.261274129152298,-0.344737708568573,0.5040769577026367,0.26113685965538025,-0.3447287678718567,0.4858333468437195,0.262932687997818,-0.3442281186580658,0.482339084148407,0.26309284567832947,-0.3442605137825012,0.4789239466190338,0.26317164301872253,-0.3442929983139038,0.508562445640564,0.2654929757118225,-0.23004940152168274,0.4757440984249115,0.2679152488708496,-0.22794488072395325,0.49920305609703064,0.2880914509296417,-0.31150758266448975,0.48483651876449585,0.2888409495353699,-0.31102484464645386,0.5410013794898987,0.3461422026157379,-0.12820395827293396,0.4491693079471588,0.34310778975486755,-0.1309346854686737,0.5523301362991333,0.4474371075630188,-0.06905899196863174,0.4308799207210541,0.44553157687187195,-0.07631219178438187,0.5607990026473999,0.5299662947654724,-0.18113848567008972,0.424086332321167,0.5347309112548828,-0.16447517275810242,0.5624661445617676,0.5600635409355164,-0.21213611960411072,0.4211195409297943,0.5597743391990662,-0.19437487423419952,0.556892454624176,0.557560920715332,-0.25112006068229675,0.42639365792274475,0.5594115853309631,-0.22835366427898407,0.5541871190071106,0.5510579943656921,-0.19839948415756226,0.42869147658348083,0.5525540113449097,-0.17902907729148865,0.5137184262275696,0.5350843667984009,0.002828227588906884,0.46133890748023987,0.5334876775741577,-0.0029488441068679094,0.5186802744865417,0.6846503019332886,-0.01352030597627163,0.46013545989990234,0.6862398386001587,-0.012306127697229385,0.5191546678543091,0.8101004362106323,0.1754608154296875,0.4602857530117035,0.8123509883880615,0.16849066317081451,0.5098368525505066,0.8229959607124329,0.1862969696521759,0.46633395552635193,0.8246978521347046,0.17855243384838104,0.5314646363258362,0.8632457852363586,0.047658950090408325,0.44971132278442383,0.8629376888275146,0.03745577856898308
9,draw_tick,a07_s08_e03,0.49138712882995605,0.2752034366130829,-0.346108078956604,0.49721774458885193,0.26171961426734924,-0.3327725827693939,0.5009890794754028,0.26134443283081055,-0.3327673673629761,0.5041639804840088,0.261187881231308,-0.3327575922012329,0.4858900010585785,0.2630789279937744,-0.3321440815925598,0.48238644003868103,0.2632278501987457,-0.3321682810783386,0.47897711396217346,0.2632972300052643,-0.33219408988952637,0.5086318254470825,0.2655480206012726,-0.21875710785388947,0.47578129172325134,0.26806896924972534,-0.21642592549324036,0.4992685317993164,0.28819599747657776,-0.3005771040916443,0.4848686754703522,0.288938045501709,-0.30001914501190186,0.5410774350166321,0.3462039828300476,-0.12025783956050873,0.4491899609565735,0.3429608941078186,-0.1217077374458313,0.5523465275764465,0.4474233090877533,-0.059461526572704315,0.43067416548728943,0.4449622929096222,-0.07074174284934998,0.560859739780426,0.5299906134605408,-0.16791991889476776,0.42700082063674927,0.5330468416213989,-0.1594102680683136,0.5624919533729553,0.5601215958595276,-0.1989772915840149,0.42444926500320435,0.559565007686615,-0.1900816261768341,0.5569016337394714,0.5576463937759399,-0.2377694547176361,0.43036073446273804,0.5589835047721863,-0.2220933735370636,0.5542031526565552,0.551112174987793,-0.18513000011444092,0.43280142545700073,0.5519124269485474,-0.17320427298545837,0.514005184173584,0.5351776480674744,0.0027931365184485912,0.4616680145263672,0.5338728427886963,-0.0029103425331413746,0.5186797380447388,0.6848011612892151,-0.012260941788554192,0.46014243364334106,0.6865972876548767,-0.011224104091525078,0.5190848112106323,0.8101183176040649,0.17557303607463837,0.4603079855442047,0.8123880624771118,0.16846737265586853,0.5098337531089783,0.8230487704277039,0.18631461262702942,0.4663294851779938,0.8247365951538086,0.17833474278450012,0.5314530730247498,0.8632965683937073,0.048317570239305496,0.4497002959251404,0.8629583120346069,0.03780254349112511
